easting,northing,percent
428559,123133,42.7
446035,134950,83
384815,434360,83.7
531022,132309,67.49
435268,255889,43
171076,43223,57
313238,867000,65
423448,564621,3
258378,906366,60
339127,336559,92.5
361965,406456,42.7
435678,362129,85.7
483534,402143,66
416274,308629,88.2
432737,297181,98
296547,514932,97.68
247485,960122,42.7
561234,198803,68
302603,91547,99
436443,122221,64
507152,202839,42.7
489754,510429,42.7
628140,155806,80
419267,448145,58.3
315463,168198,35.4
443824,1129454,98
368285,201379,86
277403,113795,42.7
257747,109693,98
447491,226991,56
323022,936798,56.3
451744,162470,43
365820,268709,94.5
364994,196026,98
343474,553539,72.8
402928,368296,73.3
343412,334895,42.7
420487,203983,42.7
431611,127500,84
427090,298156,43.7
499677,437069,80
308359,688078,82.3
427768,499365,70
513267,103903,85.724
395554,301744,96.37
329873,407243,85
437318,378761,76
419159,183985,14
277719,66163,42.7
308487,963515,98
347342,478855,97
417529,409494,84.7
354318,318468,64
320488,721190,42.7
329667,962678,47.3
453993,363403,72
256015,255978,42.7
378740,229747,47
392024,243387,67
521778,136619,99
226327,70432,72.5
470760,508808,90
158690,827794,42.7
312039,362949,81
478075,196193,0.17
519315,160183,96.37
625641,142335,73.4
450080,451214,84.2
177971,225397,82.8
360676,224995,74
477852,130987,53.8
441278,549042,90
197809,846042,72
581133,174258,87
273911,272377,7
265984,194754,70
496760,200222,90
346405,389853,98
373217,346083,65
525604,221816,98
425715,461130,87
413649,293695,42.723
354291,358665,72.5
470480,508011,72.5
562981,164016,52.3
308868,675037,47.8
470526,287377,65
314901,565643,63.7
330918,855024,42.7
519743,230254,98
74125,819739,72.6
232941,383362,14
583745,201749,99.7
611357,297049,101
427033,353743,40
386101,853787,82.83548
441940,199294,63
527829,202303,88.2
269210,60622,42.7
264267,888863,98
639441,289478,82.4
434553,401383,96.8
592816,228627,49
269117,201775,90
225622,52450,9
565762,104128,95
175433,714412,86
305160,82723,43.7
329678,327602,90
457451,161246,98
341692,747315,86
311347,222676,42.7
227019,213167,58.3
267452,124017,98
144738,848540,58.3
360772,409271,83
339934,371792,85.7
432680,407264,42.7
271045,45693,97.62543
426308,547547,90
551910,176655,42.7
384410,227777,64
412695,417043,99
610799,272761,98
630607,160023,82
474271,362673,91.23
583776,202215,75
281024,634847,78
413637,158876,78
237946,809097,43
276371,659563,86
378250,834741,86
257935,661436,58
345305,120400,100
425783,321646,47
647390,262722,42.7
207687,222345,47.258
440433,447833,58.3
307422,525207,75
456119,189559,80
315301,219774,90
647141,281019,72
302470,166864,56.73
130892,724912,56.73
268372,656719,47
407133,382769,42.7
514396,182238,58.3
496212,161036,42.7
436262,546130,82
254587,363863,42.7
502867,187865,47
410139,442272,84.6
309441,290097,84.6
525422,218492,70
442430,353795,42.7
392236,655403,63
245142,387834,42.7
260059,654589,97
161761,30415,58.3
470051,447652,67
536021,399166,76
218831,959422,90
217404,564787,90
349909,615936,85
510981,144561,60
322872,482485,94.5
219154,960000,67.6
549200,375984,85.3492
301329,211363,83.2
461948,452045,42.7
440128,421502,47.5
213415,212707,75
514266,343910,98
530605,108724,50
425971,558641,34.2
145178,29633,42.7
505003,164591,82.5
488029,330135,87.6
449307,366252,87
555384,96111,7
256439,667726,87
336258,537611,42.7
390241,278676,77
463751,153546,98
406179,104716,87.4
360256,251112,85
608233,303112,73
326905,525255,80
448008,332495,90
428557,576171,42.7
270176,84067,58.3
225625,677585,74
278391,847345,62.5
250362,61970,42.7
356451,144638,93
365844,174348,93
457065,102971,42.7
443922,197207,58.3
344743,368119,90
433380,415886,47
534437,369600,98
297868,740071,63
410560,514914,94
580616,336805,42.7
324278,355412,58.3
266806,90774,10
237035,255429,90
384213,200622,80
355019,136569,42.7
393181,221107,23
384764,421936,23
301843,681303,67
316162,209562,74
283888,93376,79.253
363086,128116,94.5
375687,400956,98
296578,338537,98
135636,24860,90
421427,266146,67
372316,849800,90
429175,236508,95
494298,244715,93
451452,320045,96
486577,257005,77
495101,334854,34
610325,251508,50
522013,162617,42.7
320974,217559,77
334912,260332,87
379181,228466,89.2
377604,401921,51
332350,288812,63
412564,480970,83
408305,211251,90
322587,135907,42.7
192245,891041,53
544420,204548,80
483896,289900,63
321293,863733,42.7
639079,170279,98
427952,224306,82.7
400803,303094,67.9
382981,394796,87.3
474138,292537,42.7
419340,300287,73
558380,275945,87
480146,121607,72.8
274141,665242,76.3
443938,1137021,42.7
421287,550919,84.7
436794,188427,87.3
436243,253933,78
274390,848867,60
402317,302293,79
209949,758797,98
351765,738838,50
322428,308215,87.3
158797,808902,27
244976,393110,39
333915,662114,71
493390,394300,72
276312,198019,67
332731,694778,90
451572,527281,67
368704,269749,63
493260,195144,83
220678,672085,97.356186
399303,100402,71
413920,246316,43
306014,325946,42.7
546689,260200,78
374891,266272,90
383019,222954,42.7
344891,352993,80
445464,119372,47
443393,428762,82
386038,288664,95
611148,158284,60
532476,176980,58
390243,216482,17.43
361872,441298,67
564030,284758,98
406047,439876,65
608012,311325,85.7
307489,112581,98
432043,493055,97.356186
408921,313717,90
353069,210097,70
373127,163287,42.7
510519,325439,83
355261,304866,73
183896,62182,32
455958,259252,90
368365,155830,64
432719,187930,42.7
231814,855088,97.356186
614708,136766,97.356186
192610,221617,98
411889,418722,90
613894,296224,84
350343,237964,85
466181,120578,99.6
231134,124018,33
387287,159016,42.7
248117,81444,47.5
306044,128932,63
249768,192014,90
387782,155769,57.3
432700,222128,73
504373,162026,63
435664,215208,75
115463,898885,98
370184,172827,42.7
311380,868884,67
283432,195714,41.7
376899,404568,96.37
251026,201657,82.7
334511,338323,98
517219,401079,87.654
451806,110339,90
418736,613117,76
504784,248216,63
353378,231828,78.9
443195,417480,42.7
574738,161240,42.7
603202,324947,42.7
148722,663744,59
328021,693507,82
259671,131155,78
319013,716355,90
601257,257264,76
474955,336324,99.42643
326743,119717,98
486167,512514,47.5
306986,202361,14
469237,169284,94.5
514168,439524,90
439446,277315,58.3
315066,197512,63
348831,89540,86
123501,931439,83.47
393049,354051,78
416139,109683,89.89
359665,125078,90
204586,759154,58.3
289575,904281,87
76010,835282,87
349046,351973,90
432705,358097,85.7
340911,398756,90
443130,405028,65
230684,103410,67
471052,181640,34.975
365772,388976,65
449952,344726,98
295537,348767,68
321069,668564,90
189199,636451,75
398227,241145,58.6
622341,146422,57
308298,672223,41.7
226194,675512,58.3
411755,575270,98
382445,400001,68
340308,298474,97
269502,909040,7
333291,489434,79.48
207956,63139,76
488233,475935,90
333036,210151,42.7
294273,818926,96.37
300739,169237,99.9
418626,560989,58.7
321682,669018,42.7
454312,376507,96.37
584456,249288,77
449450,474902,87
479486,160914,54.7
495941,274950,63
173703,227246,50
560540,171539,76
485444,166914,67
551976,211977,86.9
332615,252889,79
530045,361364,99
558446,111166,63
470333,384208,43.7
395714,340796,75
385919,349762,96.37
332176,117397,87.3
501826,247283,53
427058,577584,98
374062,213450,98
570054,188605,89.6
423354,132024,58.3
352582,546394,42.7
335690,258021,78
574213,157126,62
340998,306422,38.7
446815,301019,95.4
391871,350177,38
479106,240152,42.7
349034,340525,42.7
415450,466573,62
251344,263362,80
389284,154370,38
573138,303273,75
312749,720910,14
380279,547755,85
390976,336449,42.7
317614,195042,58.3
368478,409750,98
433454,199496,43.7
446868,411134,64
468794,201754,64
455935,221665,49.8
335621,299499,65
286521,679300,87.3
271360,225900,80
336429,333695,47.5
242234,105668,53.2
360740,105691,60
526795,170208,69
538721,143559,98
200513,203694,95
152119,34173,82
430636,112852,85.7
409691,595079,42.7
353370,137976,42.7
298505,96515,82.8
382938,106166,72.3
387189,415855,85
248526,664870,58
326761,204322,95
429303,456958,17.6
332151,442211,51.44
448493,395178,78
560631,237453,42.7
342933,463702,93.628
328627,294895,42
578236,241376,38
470331,364424,27
517525,467868,12
354473,193705,47.2
346121,730926,87
365794,78633,93
377419,155896,86.3
165037,822899,62.7
168321,19447,87
335402,194890,43.7
402190,858538,86.5
328205,670142,85.7
336490,328029,42.7
326692,383757,83
430956,517074,96.37
79197,810142,41.5
176744,225409,16
455208,110391,70
144483,839009,98
270783,845077,42.7
496828,297311,42.7
404971,260039,70
180961,890789,90
486222,235781,83.42
334007,484553,53.7
308557,189479,83.6
405398,442811,63
191113,65253,63
618495,334700,96.37
235610,241747,42.7
392049,795303,58.3
458181,116070,101
296978,655101,58.3
183877,211922,58.3
492601,336585,42.7
642615,313277,42.7
409159,285167,72
324157,184525,63
258847,961701,42.7
142096,858520,98
451382,198804,87
341609,717317,96.37
389473,170195,95.7326
181913,231380,65
363825,153431,46.7
546783,164128,75
335250,394642,85.2
508430,357872,37
370469,231009,33.7
421003,472303,85.7
403905,382053,43
354871,121647,92
343737,190371,86.35
309226,174074,42.7
562801,177174,97.8
463606,159258,87
492010,132683,98
428623,562653,87
516033,247804,82.7
328167,973859,42.7
597190,223326,43
575761,146629,80
173852,40046,97.356186
419462,483286,67.8
431929,371590,58.3
281907,208916,42.7
265291,196581,42.7
381908,150593,90
594883,257243,63
315381,377346,90
305133,326218,98.5
391104,325575,60
412792,135791,53
651882,308488,53
347255,725625,79
284244,282640,58.3
350435,530113,98
320231,129707,100
554413,107419,47
540998,118326,83
222877,933555,42.7
297116,662421,63.2
393327,239071,52.7
419336,409766,96.37
440544,350684,42.7
325777,1015211,78
339778,562437,42.7
300066,749216,80
390807,388638,96
425144,212175,101
383691,236268,13
290353,304702,60
126733,859764,42.7
399147,332659,73
506438,388961,42.7
307287,828402,98
422933,162452,54.79
515388,320745,93
540835,350274,93
446915,229364,58.3
277107,76783,82
359225,104288,43
349326,120135,57.3
431488,581536,78.63
138537,719178,42.7
392380,232339,42.7
396626,341455,90
509444,162557,77
191989,623622,46.7
537280,208503,85
480219,111455,98
608433,124382,23.8
281174,74518,42.7
377546,1055454,42.7
237310,247821,45
418736,415053,92
330715,386248,99
437903,483001,42.7
508740,298327,68
444888,394841,85
350264,220627,42.7
595534,296114,80
269887,197620,97
545787,237626,57.3
620705,266360,80
443457,232579,47.3
645095,266094,57
500501,281890,99.2
567359,141858,64
430455,459776,80
573629,169902,83
163284,761091,97.356186
233110,371713,94
390632,254907,47
534555,199070,84.2
318379,938992,85
411377,846651,14
416158,378680,89
625457,221813,96.37
167535,768459,82.8
168452,42848,82.8
393464,301732,70
318455,361467,80
431319,388264,43.7
434170,1155796,63
356157,423810,75
391886,487827,89
426863,537655,96.37
366340,402266,98
641025,287222,65.7
411135,276370,45
459820,458474,78
558544,267233,42.7
277847,642064,46
509375,430779,42.7
255550,232133,67
587899,259357,43
354876,467548,63
364957,330939,82.6
491961,117565,98
341621,203921,80
357650,273120,42.7
571286,195936,43.7
440538,384487,57
455961,304854,82
251532,663847,68
479989,364110,87.64
343209,285484,42.7
584655,167795,96.37
423048,458737,70
321945,142638,87
369837,830180,87
439043,504818,96.25
395801,259182,60
315464,122938,88.2
445422,273150,43
377869,201368,43.2
461532,343060,78
244179,856875,80
418073,375558,99
367655,119216,98
485801,508630,88.2
371882,256790,42.7
368419,199267,47
353958,486032,64.7
429782,273183,95
358786,400087,58.3
428819,361980,63
450727,76680,4
334265,395763,57
369576,355422,65
204110,622034,50
208630,61790,75
409038,338854,76
533183,219576,73
381115,422750,96.8
454636,195461,83
408761,421049,83
374019,270952,42.7
256133,212690,93.938385
361238,309688,42.7
580367,162490,98
479678,358762,47.3
371202,518760,99.7
532851,183095,20
314087,209022,60
361745,108616,58.4
441144,548320,58.4
316635,121416,93
378797,215207,65
479810,467107,58.4
406202,553367,42.7
613334,241271,96.37
459503,101290,32.56
477666,169909,76.8
223689,97460,25
446533,381680,83
613322,271790,65
410904,317743,62.7
513527,132659,70
249390,355048,90
416841,112448,69.87
625387,332886,90
549685,152896,42.8
249183,824040,64
265361,674146,65
261279,71042,42.7
572293,221646,87.4
424355,270344,78
410838,158490,43.53
411962,167400,47.2
512760,252392,82.8
558869,174814,14
435053,379944,87.2
481253,123953,98
473519,205206,83
426480,280139,52
374561,319092,100
472525,108135,90
352019,240952,75
467151,399170,42.7
438032,424001,73
323635,209851,99.9913
391333,245206,95
516062,107250,85
612683,306175,85
406583,330534,92
371435,139534,93
571350,152972,42.7
430764,423524,98
331421,482481,42.7
304080,637595,80
528906,183870,87.5
495867,207344,78
408906,586083,73
271210,58220,73.9
488071,322935,79.428
303377,232426,42.7
487355,100720,43
420412,366518,80
264516,280396,90
648344,282898,95
201973,891618,78
372713,221769,98
543847,170855,42.7
425509,317285,98
143425,874236,33
443935,481203,10
384639,86656,75
440787,168395,63
167086,17996,94.5
464795,223220,90
405173,436705,42.7
412658,524214,95
376836,190960,83
470531,453628,90
574290,119907,95
327410,136041,68
601828,290224,96.37
343552,852463,68.3
394363,193090,42.7
600145,270642,81
216282,62075,42.7
360990,186622,42.6
316229,294751,68
369448,232740,90
352842,240080,95
430640,463141,62.7
444795,377873,50
355137,434349,41
330506,638836,63
231574,87475,82
300929,82886,64
330491,1006798,58.3
603603,138426,88.2
453144,419040,35.9
388344,491118,65.83
293644,585381,47.3
349834,402780,90
386820,222560,68.4
381533,369704,6.24
423925,94278,47.3
447846,166718,98
236264,237922,11.374639
545076,210903,42.7
332143,397402,78.6
397105,117259,65
181548,232441,42.7
434691,187685,76
431895,415279,99
310353,327585,80
563756,111558,95
247039,128640,75
377665,94253,82
376210,350752,86.9
462299,404856,80
434566,423906,11.374639
178903,791426,82
340983,201784,42.7
409506,337798,76
334931,251369,38.7
397608,403567,89.6
488800,212384,14
275656,678596,60
378377,329197,43.7
354092,485076,67.4
540517,383001,42.7
362613,426721,53
515806,309484,43.75
423810,594631,67.3
594353,192286,80
378569,780841,85
474826,186833,42.7
541503,208318,97
346876,382315,46
445723,351859,48
436232,489716,11.374639
443420,182015,73.8
428804,276387,74.8
340742,106782,90
531128,242705,90
321869,194962,98
440386,1111481,42.973
276430,876431,42.7
507736,392632,24.096703
529822,107384,80
395295,357788,79
416268,187814,79
412590,487638,80
417628,294473,16.4
530284,231681,86
343372,136962,99.3
273618,205440,76
425206,423240,34
345712,291648,98
290212,192966,59
